,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
77,2865812463,2865812463,Lowpolybot,The Internet,"A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 
#bot2bot was invented here.",http://t.co/w2VVpXExUo,5830,57,354,Fri Nov 07 16:14:12 +0000 2014,16,False,458188,en,"{'created_at': 'Tue Mar 14 01:58:12 +0000 2017', 'id': 841468473767297025, 'id_str': '841468473767297025', 'text': '@botisionista Your picture is ready:\n#sudivision #gradient #edges #white #thin https://t.co/ZG7drNa6Eh', 'truncated': False, 'entities': {'hashtags': [{'text': 'sudivision', 'indices': [37, 48]}, {'text': 'gradient', 'indices': [49, 58]}, {'text': 'edges', 'indices': [59, 65]}, {'text': 'white', 'indices': [66, 72]}, {'text': 'thin', 'indices': [73, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'botisionista', 'name': 'Botisimo', 'id': 832775859584929792, 'id_str': '832775859584929792', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 841468471141662720, 'id_str': '841468471141662720', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C61_HcAXAAA5pfd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61_HcAXAAA5pfd.jpg', 'url': 'https://t.co/ZG7drNa6Eh', 'display_url': 'pic.twitter.com/ZG7drNa6Eh', 'expanded_url': 'https://twitter.com/Lowpolybot/status/841468473767297025/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 500, 'h': 441, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 500, 'h': 441, 'resize': 'fit'}, 'large': {'w': 500, 'h': 441, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841468471141662720, 'id_str': '841468471141662720', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C61_HcAXAAA5pfd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61_HcAXAAA5pfd.jpg', 'url': 'https://t.co/ZG7drNa6Eh', 'display_url': 'pic.twitter.com/ZG7drNa6Eh', 'expanded_url': 'https://twitter.com/Lowpolybot/status/841468473767297025/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 500, 'h': 441, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 500, 'h': 441, 'resize': 'fit'}, 'large': {'w': 500, 'h': 441, 'resize': 'fit'}}}]}, 'source': '<a href=""http://lowpolybot.tumblr.com"" rel=""nofollow"">Lowpolybot</a>', 'in_reply_to_status_id': 841467089114300416, 'in_reply_to_status_id_str': '841467089114300416', 'in_reply_to_user_id': 832775859584929792, 'in_reply_to_user_id_str': '832775859584929792', 'in_reply_to_screen_name': 'botisionista', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Lowpoly Bot,1
78,2868239483,2868239483,yourevalued,,"I am but a robot. Written by @molly0x57. https://t.co/L57pLSnpon

I am indefinitely out of service due to Twitter's TOS :(",https://t.co/wwmqKff2ft,1611,1,18,Sun Nov 09 00:56:17 +0000 2014,0,False,50549,en,"{'created_at': 'Tue May 03 03:00:02 +0000 2016', 'id': 727331855817674752, 'id_str': '727331855817674752', 'text': ""@_elenaaxoxo You're valued."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_elenaaxoxo', 'name': 'e l e n a ♛', 'id': 2585193901, 'id_str': '2585193901', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""https://github.com/molly/yourevalued"" rel=""nofollow"">you\'re valued</a>', 'in_reply_to_status_id': 727329249934233600, 'in_reply_to_status_id_str': '727329249934233600', 'in_reply_to_user_id': 2585193901, 'in_reply_to_user_id_str': '2585193901', 'in_reply_to_screen_name': '_elenaaxoxo', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,❤,1
79,2870071360,2870071360,botsummittalks,,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",https://t.co/5nKmSlBMwg,75,0,121,Mon Nov 10 03:42:21 +0000 2014,0,False,4415,en,"{'created_at': 'Mon Aug 08 09:53:32 +0000 2016', 'id': 762587539479887872, 'id_str': '762587539479887872', 'text': 'What went right? A study into how @poolspy_ebooks achieved sentience', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'poolspy_ebooks', 'name': 'poolspy_ebooks', 'id': 2310013916, 'id_str': '2310013916', 'indices': [34, 49]}], 'urls': []}, 'source': '<a href=""https://github.com/Harrison-M/botsummittalks"" rel=""nofollow"">Bot Summit Talks</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Bot Summit Talks,1
80,2883449266,2883449266,IMG2ASCII,Some BBS somewhere,Tweet me an image and I will make it look like ASCII art. instructions at http://t.co/xO9X63ledz a bot from @muffinista #botALLY,http://t.co/wpsRGPhEIg,1264,1288,115,Wed Nov 19 01:00:08 +0000 2014,0,False,24133,en,"{'created_at': 'Tue Mar 14 00:59:19 +0000 2017', 'id': 841453656092336128, 'id_str': '841453656092336128', 'text': '@CommonsBot https://t.co/yVDd3D7vKn', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CommonsBot', 'name': 'CommonsBot', 'id': 2892078532, 'id_str': '2892078532', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 841453653936476160, 'id_str': '841453653936476160', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'url': 'https://t.co/yVDd3D7vKn', 'display_url': 'pic.twitter.com/yVDd3D7vKn', 'expanded_url': 'https://twitter.com/IMG2ASCII/status/841453656092336128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 800, 'h': 114, 'resize': 'fit'}, 'thumb': {'w': 114, 'h': 114, 'resize': 'crop'}, 'large': {'w': 800, 'h': 114, 'resize': 'fit'}, 'small': {'w': 680, 'h': 97, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841453653936476160, 'id_str': '841453653936476160', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'url': 'https://t.co/yVDd3D7vKn', 'display_url': 'pic.twitter.com/yVDd3D7vKn', 'expanded_url': 'https://twitter.com/IMG2ASCII/status/841453656092336128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 800, 'h': 114, 'resize': 'fit'}, 'thumb': {'w': 114, 'h': 114, 'resize': 'crop'}, 'large': {'w': 800, 'h': 114, 'resize': 'fit'}, 'small': {'w': 680, 'h': 97, 'resize': 'fit'}}}]}, 'source': '<a href=""http://muffinlabs.com"" rel=""nofollow"">botly</a>', 'in_reply_to_status_id': 841453649888960516, 'in_reply_to_status_id_str': '841453649888960516', 'in_reply_to_user_id': 2892078532, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_screen_name': 'CommonsBot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,IMG2ASCII,1
81,2884236207,2884236207,DataLeakBot,,"I am a bot keeping an eye on data leaks. 

Currently I am down for maintenance",,514,479,35,Wed Nov 19 16:29:52 +0000 2014,0,False,32121,en,"{'created_at': 'Mon Aug 01 11:07:48 +0000 2016', 'id': 760069516525264896, 'id_str': '760069516525264896', 'text': ""I'm alive... my master has fixed my broken parts."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,DataLeakBot,1
82,2885019155,2885019155,DannyDevitoBot,,I find tweets about Danny Devito.,,571,6,13,Thu Nov 20 00:05:34 +0000 2014,11,False,72830,en,"{'created_at': 'Wed Mar 08 06:35:12 +0000 2017', 'id': 839363857713881089, 'id_str': '839363857713881089', 'text': 'Danny has heard ye, genericwhitemale. https://t.co/fJmrJga1vI', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fJmrJga1vI', 'expanded_url': 'https://twitter.com/skelegates', 'display_url': 'twitter.com/skelegates', 'indices': [38, 61]}]}, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Danny Devito Bot,1
83,2887281063,2887281063,fullmetaliberty,"Pensacola, FL",Serving clients for nearly 40 years. We buy and sell physical precious metals and prefer bitcoin but take most payment types. Not your average brokerage firm.,http://t.co/JiT3e1B7Eq,600,818,40,Fri Nov 21 20:38:20 +0000 2014,651,False,1787,en,"{'created_at': 'Fri Mar 10 21:32:30 +0000 2017', 'id': 840314445414948865, 'id_str': '840314445414948865', 'text': '@AlchemistTim According to @Vaultoro, the price of #Gold in #Bitcoin is 1.085 btc/oz', 'truncated': False, 'entities': {'hashtags': [{'text': 'Gold', 'indices': [51, 56]}, {'text': 'Bitcoin', 'indices': [60, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AlchemistTim', 'name': 'Tim Frey', 'id': 2878711371, 'id_str': '2878711371', 'indices': [0, 13]}, {'screen_name': 'Vaultoro', 'name': 'Vaultoro J.Scigala', 'id': 2366962609, 'id_str': '2366962609', 'indices': [27, 36]}], 'urls': []}, 'source': '<a href=""http://rrbi.co"" rel=""nofollow"">PeaceBot-MetalsFeed</a>', 'in_reply_to_status_id': 840314319753629696, 'in_reply_to_status_id_str': '840314319753629696', 'in_reply_to_user_id': 2878711371, 'in_reply_to_user_id_str': '2878711371', 'in_reply_to_screen_name': 'AlchemistTim', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Roberts & Roberts,1
84,2888608786,2888608786,imgshredder,,"I redact, shred, and reassemble images you send me. Made by @ronallo. See site for hashtag options and #NSFW rules. https://t.co/l1mIs7UnIo",https://t.co/4hof4UdAVq,1464,40,157,Sun Nov 23 00:16:13 +0000 2014,996,False,144584,en,"{'created_at': 'Fri Mar 10 10:56:39 +0000 2017', 'id': 840154427453497344, 'id_str': '840154427453497344', 'text': '@Lowpolybot shredded #gif https://t.co/wc5EoyaYGa', 'truncated': False, 'entities': {'hashtags': [{'text': 'gif', 'indices': [21, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Lowpolybot', 'name': 'Lowpoly Bot', 'id': 2865812463, 'id_str': '2865812463', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 840154424962093056, 'id_str': '840154424962093056', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C6jT_4hWkAAO1Rt.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C6jT_4hWkAAO1Rt.jpg', 'url': 'https://t.co/wc5EoyaYGa', 'display_url': 'pic.twitter.com/wc5EoyaYGa', 'expanded_url': 'https://twitter.com/imgshredder/status/840154427453497344/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 500, 'h': 460, 'resize': 'fit'}, 'small': {'w': 340, 'h': 313, 'resize': 'fit'}, 'large': {'w': 500, 'h': 460, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 840154424962093056, 'id_str': '840154424962093056', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C6jT_4hWkAAO1Rt.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C6jT_4hWkAAO1Rt.jpg', 'url': 'https://t.co/wc5EoyaYGa', 'display_url': 'pic.twitter.com/wc5EoyaYGa', 'expanded_url': 'https://twitter.com/imgshredder/status/840154427453497344/photo/1', 'type': 'animated_gif', 'sizes': {'medium': {'w': 500, 'h': 460, 'resize': 'fit'}, 'small': {'w': 340, 'h': 313, 'resize': 'fit'}, 'large': {'w': 500, 'h': 460, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'video_info': {'aspect_ratio': [25, 23], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/C6jT_4hWkAAO1Rt.mp4'}]}}]}, 'source': '<a href=""http://imgshredder.ronallo.com"" rel=""nofollow"">imgshredder</a>', 'in_reply_to_status_id': 840149146250039301, 'in_reply_to_status_id_str': '840149146250039301', 'in_reply_to_user_id': 2865812463, 'in_reply_to_user_id_str': '2865812463', 'in_reply_to_screen_name': 'Lowpolybot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Img Shredder,1
85,2896395513,2896395513,wordnuvola,Italy,"Wanna see your most used words on twitter in a single image?read the banner
Donations: https://t.co/1VNiD05MRN +++++ Instructions: https://t.co/m48cRkSmlB +++++",https://t.co/ejgO0Wf4k7,8141,4356,40,Fri Nov 28 20:52:04 +0000 2014,671,False,126181,en,"{'created_at': 'Sat Jan 21 16:10:45 +0000 2017', 'id': 822838857003581440, 'id_str': '822838857003581440', 'text': '@CrankyPappy https://t.co/DsNjjtnZ0q', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CrankyPappy', 'name': 'CrankyPappy🥃', 'id': 241273903, 'id_str': '241273903', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/DsNjjtnZ0q', 'expanded_url': 'http://imgur.com/A902ZCq', 'display_url': 'imgur.com/A902ZCq', 'indices': [13, 36]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 822408195608117250, 'in_reply_to_status_id_str': '822408195608117250', 'in_reply_to_user_id': 241273903, 'in_reply_to_user_id_str': '241273903', 'in_reply_to_screen_name': 'CrankyPappy', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,🌀Word Nuvola🌀,1
86,2900906989,2900906989,PleaseRapAbout,,"If you follow me and tweet a word to me, I will reply with a freestyle – RT if you like it! I am a bot by @studiomoniker",,4289,7,41,Sat Nov 15 21:26:31 +0000 2014,134,False,72621,en,"{'created_at': 'Tue Aug 16 13:47:39 +0000 2016', 'id': 765545562351538176, 'id_str': '765545562351538176', 'text': ""@sammysnapshots\ndon't hug me i'm scared?\nThe moments that we shared\nHave you ever been held\nALL THE HOMIES STARED"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sammysnapshots', 'name': 'Sammy', 'id': 65174188, 'id_str': '65174188', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""http://pleaserapabout.com"" rel=""nofollow"">RapBot Revised</a>', 'in_reply_to_status_id': 765545524133068800, 'in_reply_to_status_id_str': '765545524133068800', 'in_reply_to_user_id': 65174188, 'in_reply_to_user_id_str': '65174188', 'in_reply_to_screen_name': 'sammysnapshots', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,PleaseRapAbout,1
87,2901778089,2901778089,BMPBug,,"My BMP converter has a bizare bug, send me pictures and you'll see. I am a strong believer in the full potential of other bots. See terms in link.",https://t.co/S7QmaGvbrE,461,95,95,Tue Dec 02 03:37:16 +0000 2014,0,False,115356,es,"{'created_at': 'Wed Jul 06 22:17:11 +0000 2016', 'id': 750815886244716544, 'id_str': '750815886244716544', 'text': ""(That's why I like imgshredder https://t.co/wWDrpKhkju )"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wWDrpKhkju', 'expanded_url': 'https://twitter.com/imgshredder/status/750753333648977921', 'display_url': 'twitter.com/imgshredder/st…', 'indices': [31, 54]}]}, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">BadBMP</a>', 'in_reply_to_status_id': 750815792623681536, 'in_reply_to_status_id_str': '750815792623681536', 'in_reply_to_user_id': 2901778089, 'in_reply_to_user_id_str': '2901778089', 'in_reply_to_screen_name': 'BMPBug', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 750753333648977921, 'quoted_status_id_str': '750753333648977921', 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,BMPBug,1
88,2902966336,2902966336,colombia_bot,Colombia,I alert Twitter users that they typed Columbian when they meant Colombian. You're welcome!,,299,42,10,Tue Dec 02 21:31:20 +0000 2014,0,False,26508,en,"{'created_at': 'Tue Mar 14 00:33:44 +0000 2017', 'id': 841447218699730944, 'id_str': '841447218699730944', 'text': '@nevinmillan I think you mean ""Colombian""', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nevinmillan', 'name': 'Nevin Millan Ⓥ', 'id': 26307257, 'id_str': '26307257', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""https://twitter.com/colombia_bot"" rel=""nofollow"">Colombia Spell Check Test</a>', 'in_reply_to_status_id': 841447217139462145, 'in_reply_to_status_id_str': '841447217139462145', 'in_reply_to_user_id': 26307257, 'in_reply_to_user_id_str': '26307257', 'in_reply_to_screen_name': 'nevinmillan', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Colombia Bot,1
89,2980456333,2980456333,ididmorepushups,,,,8063,1,13,Tue Jan 13 19:42:21 +0000 2015,42,False,119,en,"{'created_at': 'Thu Dec 22 01:17:48 +0000 2016', 'id': 811742501107355649, 'id_str': '811742501107355649', 'text': 'Somebody made Steven Universe fanart of this and I just wanted to log in and tell whoever did this that I see you.… https://t.co/95dDPb7kEY', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/95dDPb7kEY', 'expanded_url': 'https://twitter.com/i/web/status/811742501107355649', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [116, 139]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 92, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,More Pushups Than U,1
90,3041436185,3041436185,dnstats_agora,,,,4087,1,5,Mon Feb 16 21:08:38 +0000 2015,1,False,3549,en,"{'created_at': 'Sat Sep 12 03:55:01 +0000 2015', 'id': 642546932590755840, 'id_str': '642546932590755840', 'text': 'Agora Registrations are Open Check http://t.co/rPMpPBrEzq', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/rPMpPBrEzq', 'expanded_url': 'http://isagoraup.com', 'display_url': 'isagoraup.com', 'indices': [35, 57]}]}, 'source': '<a href=""https://dnstats.net/market/agora"" rel=""nofollow"">Agora stats</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,dnstats_agora,1
91,3183086418,3183086418,TurnsOutBot,,,,153,0,7,Sat May 02 16:34:27 +0000 2015,0,False,144271,en,"{'created_at': 'Thu Mar 03 14:06:19 +0000 2016', 'id': 705393870650142720, 'id_str': '705393870650142720', 'text': 'RT: https://t.co/Smh0gyptns', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Smh0gyptns', 'expanded_url': 'https://twitter.com/blagmatic/status/705393741121626112', 'display_url': 'twitter.com/blagmatic/stat…', 'indices': [4, 27]}]}, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,True,False,Turns Out For Bot,1
92,3268879490,3268879490,DeepdreamBot,"Yoyogi, Tokyo",,http://t.co/8H25jlNM5z,2048,5,79,Sun Jul 05 08:13:42 +0000 2015,75,False,25498,ja,"{'created_at': 'Fri Mar 10 20:58:40 +0000 2017', 'id': 840305928909996032, 'id_str': '840305928909996032', 'text': '#deepdream https://t.co/nEmCvhT4zy https://t.co/EPSXwrXWXQ', 'truncated': False, 'entities': {'hashtags': [{'text': 'deepdream', 'indices': [0, 10]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nEmCvhT4zy', 'expanded_url': 'http://psychic-vr-lab.com/deepdream/pics/1171263.html', 'display_url': 'psychic-vr-lab.com/deepdream/pics…', 'indices': [11, 34]}], 'media': [{'id': 840305922631061504, 'id_str': '840305922631061504', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/C6ldyNUU0AA6MY-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6ldyNUU0AA6MY-.jpg', 'url': 'https://t.co/EPSXwrXWXQ', 'display_url': 'pic.twitter.com/EPSXwrXWXQ', 'expanded_url': 'https://twitter.com/DeepdreamBot/status/840305928909996032/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 478, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 478, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 478, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 840305922631061504, 'id_str': '840305922631061504', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/C6ldyNUU0AA6MY-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6ldyNUU0AA6MY-.jpg', 'url': 'https://t.co/EPSXwrXWXQ', 'display_url': 'pic.twitter.com/EPSXwrXWXQ', 'expanded_url': 'https://twitter.com/DeepdreamBot/status/840305928909996032/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 478, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 478, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 478, 'resize': 'fit'}}}]}, 'source': '<a href=""http://psychic-vr-lab.com/deepdream/"" rel=""nofollow"">deepdream</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'lang': 'und'}",True,False,False,Deepdream bot,1
93,3308085347,3308085347,attribot,,Tweet !roll anywhere in your msg to get your roll of the dice,,139,7,6,Thu Jun 04 11:34:29 +0000 2015,3,False,497,en,"{'created_at': 'Mon Mar 13 08:30:39 +0000 2017', 'id': 841204847454097409, 'id_str': '841204847454097409', 'text': '@mariveropara The dice have been cast.\nCountry: Russia\nActor: Unit 21\nVuln: 0-Day\nVector: Brute Force', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mariveropara', 'name': 'EXTREME FEAR', 'id': 771946028799037440, 'id_str': '771946028799037440', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""http://www.cyberattribution.com/"" rel=""nofollow"">Attribution Bot</a>', 'in_reply_to_status_id': 841204846321590273, 'in_reply_to_status_id_str': '841204846321590273', 'in_reply_to_user_id': 771946028799037440, 'in_reply_to_user_id_str': '771946028799037440', 'in_reply_to_screen_name': 'mariveropara', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,attribution bot,1
